source_row_index,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_vet_stat,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_period,koi_time0bk,koi_duration,koi_depth,koi_model_snr,koi_max_mult_ev,koi_num_transits,koi_quarters,koi_count,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,conflict_reason,label_conflict,label,label_name,label_policy,inclusion_status,exclusion_reason
3231,6949550,K06795.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,7.841066931,136.5883392,5.47901,342094,3314.7,17013.705,515,11111111111111111000000000000000,1,5973,4.562,-0.44,0.829,0.915,292.11746,42.45628,15.144,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3232,6949607,K00870.01,Kepler-28 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,5.912273234,172.184012,2.3254,961.4,62.8,55.492382,227,11111111111111111000000000000000,2,4072,4.696,-0.18,0.57,0.586,292.13702,42.42942,15.036,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3233,6949607,K00870.02,Kepler-28 c,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,8.98581901,175.68418,2.8606,881.3,51.8,42.23077,145,11111111111111111000000000000000,2,4072,4.696,-0.18,0.57,0.586,292.13702,42.42942,15.036,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3234,6949898,K03031.01,,CANDIDATE,CANDIDATE,0.991,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,7.64809462,137.21737,2.216,195.9,12.2,10.221423,170,11111111111111111000000000000000,1,5641,4.554,-0.06,0.85,0.944,292.22739,42.451969,15.267,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
3235,6950275,K06796.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,40.879068,163.4056,6.562,499.2,12.2,10.746073,29,00011111111111111000000000000000,1,6072,4.51,-0.24,0.923,1.005,292.34671,42.402939,15.823,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3236,6952971,K07798.01,,CANDIDATE,CANDIDATE,0.475,0,0,0,0,q1_q17_dr25_koi,CENT_FEW_DIFFS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,309.89103,259.0588,16.4,321.3,10.7,7.221774,4,11111111111111111000000000000000,1,6450,4.386,-0.08,1.155,1.183,293.17212,42.483238,14.706,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
3237,6953281,K08130.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,q1_q17_dr25_koi,CENT_UNRESOLVED_OFFSET---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.566799395,131.79717,1.5368,231.2,33.7,9.24758,2302,01111111111111111000000000000000,1,6322,4.426,-0.12,1.075,1.124,293.26727,42.42807,15.557,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3238,6955671,K03329.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,CENT_FEW_MEAS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,12.6878176,136.1525,4.262,293,13.5,11.035108,88,00011111111111111000000000000000,1,6258,4.442,-0.12,1.046,1.102,293.94241,42.4259,15.813,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
3239,6956014,K00031.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,PLANET_IN_STAR---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---CENT_SATURATED,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.925589891,169.69275,1.967,400.8,20.6,135.50293,1443,11111111111111111000000000000000,1,4094,1.627,-0.04,24.488,0.925,294.0318,42.468845,10.795,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3240,6956136,K03221.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,q1_q17_dr25_koi,LPP_DV,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,53.912783631,132.2733337,44.0504,216.7,56.4,10.1395855,26,11111111111111111000000000000000,1,6085,3.917,-0.04,2.02,1.228,294.06641,42.486839,12.147,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3241,6956176,K06798.01,,CANDIDATE,CANDIDATE,0.996,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,2.64185268,131.9331,1.76,149.8,7.9,9.639802,1006,11111111111111111000000000000000,1,5195,3.409,-0.8,2.935,0.805,294.07739,42.402241,13.533,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
3242,6956216,K03604.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,4.818863794,131.677655,6.2625,65936.5,2048.7,4905.8604,128,00000000011111111000000000000000,1,6313,3.936,-0.26,1.935,1.179,294.08777,42.489666,14.55,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3243,6956233,K01352.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,q1_q17_dr25_koi,MOD_SEC_ALT---CENT_RESOLVED_OFFSET---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,4.81886153,358.16338,6.223,1318.6,86.3,68.66461,237,00011111111111111000000000000000,1,5030,4.658,-0.48,0.651,0.705,294.09109,42.491459,15.932,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3244,6960445,K00669.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,q1_q17_dr25_koi,DEEP_V_SHAPED---CENT_RESOLVED_OFFSET---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,5.07437786,171.56544,5.942,605.7,86.6,103.53328,270,11111111111111111000000000000000,1,5661,4.48,-0.04,0.919,0.929,295.19562,42.417068,13.842,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3245,6960446,K03654.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED---CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,10.14873521,136.02501,5.603,116125,250.9,1191.1282,127,00000000011111111000000000000000,1,6366,4.239,-0.26,1.296,1.059,295.19583,42.418911,16.798,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3246,6960456,K00613.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,q1_q17_dr25_koi,CENT_RESOLVED_OFFSET---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,5.07442951,171.55916,4.064,250.2,26.7,20.756702,270,11111111111111111000000000000000,1,5448,4.562,0.21,0.857,0.977,295.19717,42.416939,14.789,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3247,6960487,K03386.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,DEEP_V_SHAPED,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,34.525990182,150.102207,4.47294,67161.4,1008.1,1830.6681,33,00011111111111111000000000000000,1,6123,4.396,-0.2,1.049,0.999,295.20386,42.43045,15.142,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3248,6960913,K01361.01,Kepler-61 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,59.8780258,151.1847,4.8027,1419.1,51.8,41.289803,25,11111111111111111000000000000000,1,4016,4.658,0.02,0.599,0.595,295.3045,42.475288,14.995,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3249,6962018,K06799.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,SWEET_EB---MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.634946497,132.074576,2.40541,426554,541.4,7103.9355,1052,11111111111111111000000000000000,1,4446,4.567,0.36,0.737,0.729,295.54373,42.428429,14.791,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3250,6962109,K02182.01,Kepler-1134 b,CONFIRMED,CANDIDATE,0.969,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,17.13263125,147.1546,3.0555,850.2,26.4,22.876215,66,00011111111111111000000000000000,1,5477,4.578,-0.16,0.794,0.876,295.56799,42.478298,15.842,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3251,6962901,K07799.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,q1_q17_dr25_koi,MOD_SEC_ALT---CENT_RESOLVED_OFFSET---HALO_GHOST,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.977170246,132.23783,3.4842,151.1,94.5,23.688828,1373,11111111111111111000000000000000,1,5596,3.48,-0.06,3.938,1.707,295.74759,42.40163,12.439,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3252,6962977,K01364.01,Kepler-292 f,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,3,q1_q17_dr25_tce,20.8341497,186.03921,4.522,803.1,26.2,19.91233,54,01101111111111111000000000000000,5,5296,4.538,-0.1,0.808,0.821,295.76614,42.424278,15.956,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3253,6962977,K01364.02,Kepler-292 d,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,7.0556584,181.91205,3.0479,705.6,32.1,26.062698,165,01101111111111111000000000000000,5,5296,4.538,-0.1,0.808,0.821,295.76614,42.424278,15.956,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3254,6962977,K01364.03,Kepler-292 e,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,11.97884409,178.96957,3.751,707.9,27.8,22.088585,97,01101111111111111000000000000000,5,5296,4.538,-0.1,0.808,0.821,295.76614,42.424278,15.956,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3255,6962977,K01364.04,Kepler-292 c,CONFIRMED,CANDIDATE,0.857,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,4,q1_q17_dr25_tce,3.71545593,169.78318,2.558,331.7,19.6,14.922149,298,01101111111111111000000000000000,5,5296,4.538,-0.1,0.808,0.821,295.76614,42.424278,15.956,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3256,6962977,K01364.05,Kepler-292 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,5,q1_q17_dr25_tce,2.58083264,171.56048,2.1729,270.2,17.5,13.412409,384,01101111111111111000000000000000,5,5296,4.538,-0.1,0.808,0.821,295.76614,42.424278,15.956,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3257,6964043,K01351.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,10.72396374,357.14874,3.8439,13518,127.7,400.20093,206,00011111111111111000000000000000,1,5582,4.445,-0.22,0.905,0.832,296.01447,42.422279,15.613,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3258,6964159,K03129.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,q1_q17_dr25_koi,CENT_UNRESOLVED_OFFSET,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,25.503628,139.3578,3.913,204.4,13.3,11.2608,53,11111111111111111000000000000000,1,5815,4.54,-0.12,0.877,0.973,296.04401,42.454708,14.746,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3259,6964929,K02756.01,Kepler-1340 b,CONFIRMED,CANDIDATE,0.941,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.665025941,131.65962,1.7542,104.7,26.5,21.349943,2015,11111111111111111000000000000000,1,5884,4.408,0.16,1.07,1.07,296.23282,42.47279,14.758,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3260,6965293,K06800.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,5.077746556,134.63539,3.1718,18836.7,616.9,4094.099,530,11111111111111111000000000000000,1,6174,4.235,-0.26,1.271,1.012,296.31641,42.43351,12.847,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3261,6967278,K06152.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_SEC_DV---DEEP_V_SHAPED---CENT_FEW_DIFFS,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,395.07333,244.4858,7.844,645.1,16.4,17.391762,4,00110011001100110000000000000000,1,3599,0.679,0.04,98.38,1.688,296.76535,42.404987,13.544,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3262,6967430,K06801.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,q1_q17_dr25_koi,EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,2.00383703,132.8086,3.473,42.3,10.5,9.055794,332,11111111111111111000000000000000,1,6045,4.439,-0.02,1.028,1.055,296.80319,42.47797,14.467,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3263,6973796,K03726.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,HAS_SEC_TCE---CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,115.9943364,139.57168,2.4136,37571,102.4,245.62495,10,00011111111111111000000000000000,1,4530,4.566,0.22,0.735,0.725,298.12396,42.403172,15.852,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3264,6974658,K02925.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.716531851,131.7213,0.655,78.9,17.9,14.491311,1868,11111111111111111000000000000000,1,5552,4.349,-0.06,1.03,0.863,298.29819,42.434368,13.458,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
3265,6974867,K07800.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,q1_q17_dr25_koi,MOD_NONUNIQ_ALT---CENT_RESOLVED_OFFSET,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.887691177,132.36711,1.644,37.3,20.8,9.018583,1503,11111111111111111000000000000000,1,5500,3.775,0.16,2.491,1.348,298.33722,42.432911,12.386,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3266,6975129,K01628.01,Kepler-312 c,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,19.74733983,147.10553,3.4444,480.7,47.1,41.21705,66,11111111111111111000000000000000,3,6243,4.406,0.21,1.149,1.226,298.39575,42.459751,12.949,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3267,6975129,K01628.02,Kepler-312 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,1.772451066,132.08668,2.4592,79.2,22.4,21.7057,741,11111111111111111000000000000000,3,6243,4.406,0.21,1.149,1.226,298.39575,42.459751,12.949,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3268,6975129,K01628.03,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,q1_q17_dr25_koi,MOD_NONUNIQ_DV,Done,2017-08-31 00:00:00,3,q1_q17_dr25_tce,37.8404232,146.77624,6.408,232.6,23.7,11.792474,38,11111111111111111000000000000000,3,6243,4.406,0.21,1.149,1.226,298.39575,42.459751,12.949,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3269,6975615,K01698.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,q1_q17_dr25_koi,CENT_RESOLVED_OFFSET,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,2.065351521,133.15601,2.661,173.2,25.3,21.6187,648,11111111111111111000000000000000,1,5266,4.536,-0.46,0.749,0.702,298.49808,42.466412,14.788,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3270,7008149,K02918.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,q1_q17_dr25_koi,CENT_RESOLVED_OFFSET,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.515552803,131.651719,1.7869,1224.1,79.6,28.659103,2200,00011111111111111000000000000000,1,5068,4.556,-0.34,0.73,0.698,281.55936,42.520489,15.786,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3271,7008211,K02102.01,Kepler-1097 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,187.746606,157.35064,5.885,1583,20.2,15.990341,6,11111111111111111000000000000000,1,5303,4.55,-0.4,0.753,0.734,281.59415,42.596409,15.206,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3272,7009548,K05341.01,,CANDIDATE,CANDIDATE,0.929,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,15.18575582,144.63985,0.633,256.7,11.8,11.625513,89,11111111111111111000000000000000,1,6311,4.207,-0.28,1.339,1.05,282.29132,42.545509,12.493,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
3273,7009828,K06802.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,5.321224925,135.125071,7.48973,98872.1,1203.4,4677.569,252,11111111111111111000000000000000,1,5787,4.544,-0.88,0.758,0.734,282.42773,42.593639,15.013,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3274,7013923,K07801.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,q1_q17_dr25_koi,CENT_RESOLVED_OFFSET---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,2.21396079,132.5689,3.452,119.4,9.6,8.607123,469,11110111011101110000000000000000,1,4922,4.505,0.2,0.823,0.79,284.31454,42.589321,15.844,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3275,7017274,K03209.01,,CANDIDATE,CANDIDATE,0.995,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,11.91256675,143.15988,6.126,123.1,27.8,15.7930565,112,11111111111111111000000000000000,2,6337,3.893,0.16,2.335,1.556,285.92322,42.54985,11.915,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
3276,7017274,K03209.02,,CANDIDATE,CANDIDATE,0.57,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,6.77067637,133.34914,5.982,65.8,19.6,9.905856,187,11111111111111111000000000000000,2,6337,3.893,0.16,2.335,1.556,285.92322,42.54985,11.915,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
3277,7017372,K03689.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,CENT_FEW_DIFFS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,5.24088367,136.02877,3.3656,8531.2,385.7,365.3003,16,00000000010000000000000000000000,1,6452,4.241,-0.28,1.305,1.079,285.9718,42.545712,14.014,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
3278,7017437,K07802.01,,FALSE POSITIVE,FALSE POSITIVE,0.113,1,0,0,0,q1_q17_dr25_koi,MOD_NONUNIQ_ALT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,43.8496474,157.7544,2.217,452.3,8.3,7.341654,31,11111111111111111000000000000000,1,4893,2.644,-0.3,10.363,1.725,285.99533,42.534199,13.457,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3279,7019489,K02128.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,24.2598301,132.47982,3.897,1540.3,26.3,24.466516,47,00011111111111111000000000000000,1,5485,4.574,-0.12,0.805,0.891,286.94415,42.580631,15.962,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3280,7019524,K02877.01,Kepler-1376 b,CONFIRMED,CANDIDATE,0.981,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,5.30873978,134.25061,3.018,127.5,16.7,13.079889,256,11111111111111111000000000000000,1,5914,4.483,-0.06,0.955,1.011,286.95844,42.541382,14.699,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3281,7020168,K08131.01,,FALSE POSITIVE,FALSE POSITIVE,0.259,1,0,0,0,q1_q17_dr25_koi,MOD_NONUNIQ_DV---CENT_FEW_DIFFS,Done,2017-08-31 00:00:00,8,q1_q17_dr25_tce,203.8406,250.6264,9.33,227.4,8.6,8.275805,6,11111111111111111000000000000000,1,5548,3.97,-0.32,1.616,0.889,287.24051,42.573139,13.499,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3282,7021177,K03452.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_SEC_ALT---HAS_SEC_TCE---CENT_NOFITS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,18.64532882,147.207512,3.63893,433815,1256.8,8837.927,0,01111111111111111000000000000000,1,5931,4.554,-0.34,0.845,0.933,287.63705,42.530819,15.511,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3283,7021534,K02267.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,q1_q17_dr25_koi,CENT_UNRESOLVED_OFFSET,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,9.06557317,135.15009,1.6208,243.4,24.9,21.247154,147,11111111111111111000000000000000,1,6075,4.51,-0.28,0.916,0.991,287.79138,42.574108,14.005,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3284,7021681,K00255.01,Kepler-505 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,27.52194772,189.824523,4.047,2312.8,106.5,84.951836,49,11111111111111111000000000000000,3,3780,4.746,-0.02,0.511,0.531,287.85812,42.542629,15.108,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
3285,7021681,K00255.02,,CANDIDATE,CANDIDATE,0.997,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,13.6032081,140.3975,2.592,180.5,9.4,8.274594,97,11111111111111111000000000000000,3,3780,4.746,-0.02,0.511,0.531,287.85812,42.542629,15.108,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
3286,7021681,K00255.03,,FALSE POSITIVE,FALSE POSITIVE,0.122,1,0,1,0,q1_q17_dr25_koi,MOD_NONUNIQ_ALT---CENT_RESOLVED_OFFSET,Done,2017-08-31 00:00:00,3,q1_q17_dr25_tce,7.7333361,133.58981,2.807,126.9,9.3,7.3359485,166,11111111111111111000000000000000,3,3780,4.746,-0.02,0.511,0.531,287.85812,42.542629,15.108,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3287,7022573,K03112.01,,CANDIDATE,CANDIDATE,0.761,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,2.118893997,132.8042,0.822,311.4,11.3,9.453389,534,00011111111111111000000000000000,1,5504,4.583,-0.16,0.796,0.892,288.21072,42.556808,15.855,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
3288,7022603,K05346.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,q1_q17_dr25_koi,LPP_DV---CENT_SATURATED,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,21.12752693,142.67722,2.253,51.8,18.4,15.523944,64,11111111111111111000000000000000,1,4024,1.672,0.34,30.882,1.636,288.22437,42.549011,8.789,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3289,7023960,K00187.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,30.882538697,151.5295103,5.3737,24012,1266.2,1235.1017,42,11111111111111111000000000000000,1,6014,4.486,0.07,0.993,1.101,288.72949,42.55088,14.857,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
3290,7024222,K00309.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,q1_q17_dr25_koi,CENT_RESOLVED_OFFSET,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.633107509,170.19649,1.491,60.8,21.7,18.232607,817,11111111111111111000000000000000,1,4579,4.596,-0.12,0.684,0.672,288.82303,42.542728,12.843,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
